,x0,x1,x2,x3,x4,x5,x6,x7,f_1,g_1,g_2,g_3,g_4,g_5,g_6
25,1323.9933724541645,7001.933560107193,3911.4083994176403,872.6010969264357,754.4172007254001,594.8826859131605,392.20008208148806,803.2926246614894,12237.335331978999,2.6687094570989904,-0.3149595352988689,-0.511245760639107,-11387.85823486933,3216006.1179010984,-827214.7455222183
26,4089.8901841605834,6554.409993297951,2489.882126862085,943.757753397704,419.3988683407751,579.258085710671,81.02095382724974,79.01361009151717,13134.182304320619,2.807539597770938,-2.1083448280741983,-4.403852582492579,-1256982.246519218,4999282.0943693165,1049021.9999102247
27,6826.341076743131,3820.2302887439455,3762.700431576963,884.5135373210891,659.4961576891152,961.2745292973033,359.93362541159627,584.9917735148151,14409.27179706404,3.6144701665459813,-0.662709385550944,-1.7450438417430008,-5225593.1356648905,1722744.343803308,-118402.71573577309
28,855.5365037045649,8916.577097435511,6854.385173574377,700.9874176121556,360.24244145207183,452.933360813463,446.6099985210572,568.3440250569253,16626.498774714455,1.8848019460640466,-0.7353374440975664,1.0810158360485342,198874.9046559782,1842244.6489723376,-1077014.512888636
29,1365.0172114625861,1277.2268334706628,8050.020331521887,482.3503893036394,326.34717851048765,673.6381955717471,71.42158396551972,381.0095318098764,10692.264376455136,1.8899714621884662,-1.21145406706908,-0.45337646700611234,-464401.077666393,329845.28333244927,-5901.001705131028
30,3258.0040406340504,7943.807997126865,8461.340576397335,517.6119177414607,19.947085519733008,539.0345388287432,158.6272706372042,482.90686160735896,19663.15261415825,1.64161614142551,-1.8475939039613087,3.62959776087626,-1082366.790688428,2229624.070235399,-2717128.052449387
31,3640.2093945330867,7261.382067031181,4026.0159085327373,390.8913945066479,704.6972125408902,841.006601021878,786.1111184188716,97.45702297862069,14927.607370097005,2.0797449888213144,1.749792341132785,-7.072401895622695,-2455010.012620332,-2477584.143210432,1933015.6321259069
32,2481.6123488780686,7604.73613621328,2787.413296255079,747.6700056362637,165.68615117135928,795.2967544830212,92.98979626162136,351.48623632133615,12873.761781346428,2.8574169002982126,-2.222485145508208,0.8580008514997688,-1185732.6151346264,4251190.4278138885,317882.9942792305
33,6665.894354704108,1450.9409142111465,5086.595194565696,711.6580396740737,919.6306709098245,298.9713399184411,302.33078306925376,68.64347512952128,13203.43046348095,1.5265734489812872,0.2757585357625114,-9.509871957803032,-816607.4769303928,853875.4529544265,3279550.7034184663
34,2252.1403175545156,1924.4875824528103,7963.8581007651765,688.6221678154844,469.65797497691335,753.6604845124306,133.62759697032496,740.526487644834,12140.486000772504,2.6057066308197876,-1.2133414896706154,1.7086851266792062,-981617.2177291233,794374.9188720221,-2081303.3362949174
35,500.23266715213384,8724.439482444985,1449.5677382686126,762.4347853184531,190.97198125842115,882.2658647545346,50.9845080175761,760.651630779247,10674.23988786573,3.1117516251824693,-2.30119574010614,4.696796495208258,160713.4280368543,5492676.384005165,-53219.1942396122
36,9655.919797999688,3979.448803920222,4917.859262213944,455.0163868182442,87.63630017102705,157.51915317299012,274.08215181444143,870.4621119648993,18553.227864133856,0.531338849978086,-1.2332448370819393,6.828258117938723,-259553.71061870968,260793.41676508193,-2818917.919658212
37,3931.2830218357904,3138.0977660126887,6832.548026622462,41.38219660079497,882.2869496919822,245.62073159825235,827.7268751114636,691.9029044848287,13901.92881447094,-0.28249267950238166,3.1715790705066276,-2.9038404520715346,-621324.5125830402,-1416495.5375863113,345090.75815058313
38,9828.767185133309,5928.00564727358,4290.513482812273,498.6701334541663,394.64312001292865,681.8568288044858,188.72962693972875,272.0099829772112,20047.28631521916,1.95131740564663,-0.7882434662537723,-2.2263313703571743,-5386710.599439163,1707295.3061348726,789551.3278589891
39,6108.913707342547,6374.441076995164,5789.879019871498,27.348354098647786,857.1873527080186,779.8183190855456,681.4804755121563,957.5286819292864,18273.23380420921,1.0179166829604833,2.7782986853038176,0.003413292212678609,-4213494.50812538,-3132427.916258543,-1473932.5386542836
40,7700.202169061011,4436.697155836775,5957.56629032133,544.026926655197,508.7924854170299,730.697064839113,509.2494104394484,125.04242546722695,18094.465615219116,2.186809978735775,0.18503742300320325,-4.83750059949803,-4486472.909957119,110254.25573377032,2264235.2075231606
41,7206.8318612619805,7982.477124149831,5623.178267892437,722.461014506915,453.30196748841877,206.86687757950727,552.4528259044133,689.8616571420602,20812.48725330425,1.3233197302160558,-0.2917655527852073,1.365596896536414,-251454.69343277253,1020637.6676644996,-1213472.224640783
42,4621.936994224962,5586.232943072416,9324.875418853746,434.178029988534,456.2051117465925,114.79235454614934,912.5766208549027,230.50691033986513,19533.045356151124,0.37242596133670824,1.3365092565324028,-3.2569820140672734,210112.00815044116,-2644912.116019558,2214094.831010613
43,7363.683188620718,1403.1677786197783,2611.746915560415,838.1511804636356,114.18026502711434,919.1454552351302,692.9234467660641,851.2966441806066,11378.59788280091,3.393241589246915,-1.0776186716761427,6.371163791534922,-5416802.315393256,-701184.7678092453,-960612.0922309803
44,8106.890579402501,6487.97049743027,5246.670690105495,252.3419862029291,102.29808887362654,724.7871235753842,101.23479802797414,644.3384266320113,19841.531766938264,1.442822774445783,-1.122022748253321,4.420403377583848,-4938129.395980976,792824.1071671239,-1849652.3751558666
45,616.2471210785494,9859.571536644531,4578.249818465518,425.7113972337878,303.59695019420155,890.5368410245609,330.866803206178,937.7503299558749,15054.068476188599,2.290620595645872,-0.47811910958352055,5.341533797616734,-215740.2339383631,782484.0008797445,-2412304.9712586794
46,1770.6389530694826,9752.837733095257,9759.027617988313,769.267192678353,895.7318087417412,634.7799087569882,852.2648797010291,151.46151913867055,21282.50430415305,2.5101177535883528,1.4468237394110437,-8.442702896030708,-389180.1025360895,-651382.2036751511,6274024.789630174
47,7080.9798142604695,3308.2759074705205,5499.733183457743,926.3933682307241,797.881752672778,646.4460670247481,172.01796153537833,422.67554509200767,15888.988905188733,2.932098588138681,-0.8912341350564195,-4.752062075807704,-3180713.183125268,2335042.4637110555,1318829.6487893516
48,2435.2277120758363,5965.78650829677,4627.168354591398,455.89282909649074,291.8659849099405,698.0117697955149,284.26453849142706,505.62307539624567,13028.182574964005,1.8847614972300142,-0.699405764237808,1.1375709048630518,-1159717.8468326456,818864.1853005383,-468755.0069426128
49,8593.138091500774,9513.005215755215,9329.539468021716,633.9887724088958,255.79476179902008,665.8695265777243,648.49075882232,777.9029700660126,27435.682775277703,2.24964574746655,-0.3242581294688892,4.221082082669925,-4417604.8552913405,-610699.9856520612,-4260516.040102558
50,7467.147378218978,3094.803300818347,8808.75904577439,605.0464965539533,632.6342092719406,997.1469300642655,977.1120943536991,773.4386392923399,19370.709724811713,3.0054835665455473,1.5117495176792164,0.40804430020399307,-6278256.758016108,-1116985.199294121,-1571897.8198071513
51,8776.78008696964,9971.003483559898,2814.6340753557565,908.5097310748092,499.2830309788783,188.17358807484067,529.3549452204528,721.0418713061212,21562.417645885293,1.7417082978741245,-0.6996793871886953,1.217588403272429,-100122.82137083229,3269020.3154422813,-622377.56594363
52,4877.447688803772,3719.1116131807075,3365.022912530731,181.77704094479077,379.27133747068507,935.9909690218914,349.6530922748242,136.5532051221968,11961.582214515209,1.7944200249167057,0.3678684720017964,-3.427181323484883,-4009354.833107984,-377481.9014190799,1118573.7329626167
53,6178.25398332793,9121.934709988782,5878.048018053417,243.6760708544192,814.2444577456927,383.36251599599194,40.95628475933331,289.8478825407748,21178.23671137013,0.5675964671260278,0.5288116791265172,-6.243965752049179,-1630955.7319892498,2562407.136796357,2296817.105193036
54,5215.479313726261,7175.171070687175,4800.670553245964,302.7806869503864,689.2578014741666,468.25198811807337,569.927400370592,359.62911921334506,17191.320937659402,0.9275816876711493,1.3910112872359304,-4.296286822608216,-1751626.9664046844,-1433726.9766070913,1109294.2047493793
55,4943.926693145773,4684.3725023258585,3088.6953277628204,532.3639939144775,608.5969073749766,854.0300486092453,114.82813312387984,549.2731929600122,12716.99452323445,2.4659851063093075,-0.5223473835390529,-1.5932371441496436,-3367566.3891472365,2051184.6468480574,-88259.38889840525
56,6620.644113819266,2339.6757049787866,1485.1875237861648,132.05458578806605,730.1651856505808,818.587593006914,401.81618120388305,831.1952082439108,10445.507342584217,1.3766054469874502,1.4998169526659946,0.010300225933299378,-4730800.670152454,116483.59889743966,-725461.4932099001
57,8169.2736990872245,2097.855473630941,9961.11347561793,119.96540626200095,548.1812326504065,870.1934368735621,712.2958170698063,502.81645880432126,20228.242648336098,1.4753971078389077,1.8512791086455298,-1.4536477384608526,-6275283.24574765,-707353.8115257116,331430.5784505834
58,2747.242597432018,4329.679971923909,4063.6020452847415,210.4335881137929,489.42781296647104,29.98722311419735,823.7041175235352,242.90611498948888,11140.524614640668,-0.3989479719300244,1.7567458559405331,-3.4652169797698216,284369.90230068995,-2306522.347490686,1028196.5436901544
59,9615.839753730323,4786.089932915636,7301.617912683108,155.25064781141216,77.97054225057205,293.5187457505285,846.2764025195893,449.0322111767647,21703.547599329067,0.12192348390485175,0.9224907423968731,2.710616689261926,-1814803.1679076466,-3403911.5399452862,-1654276.8841680074
60,9901.534152445623,5375.026891443251,8735.989755974098,657.0456794179731,28.354363183506646,944.434443368187,479.066452215549,534.0913864780209,24012.550799862973,3.0037003069654,-1.3740621600472938,4.057370232945143,-7896992.281727021,170778.98703823469,-3238999.362676477
61,4494.090876664899,4890.115759882593,9170.171097047201,861.4326738653675,849.4981014608873,412.2032861022434,378.99042211041314,979.7366774824188,18554.377733594694,2.1840898999190275,-0.08236037573516786,0.3023857602153157,-768543.4118143285,2344280.243034547,-2068055.2792054522
62,5349.384868069295,9283.644023986943,6373.259045256358,900.9658190113071,261.9723717659564,456.1217572465594,761.8684704193955,675.8457172551442,21006.287937312598,2.392718940644666,-0.6928124420648879,3.138733454891878,-1237561.5560144354,492588.45995104,-2042652.9721443672
63,225.99285007940907,8555.103630550406,8091.880526877362,195.99657181595123,218.6399591007941,171.30703046412077,307.6881183307957,212.06122109962047,16872.977007507176,-0.08174099429981996,-0.17417123596090356,-1.0657873800117363,63882.105057461726,-927228.520984882,756634.4641711396
64,6509.353816554634,1053.3161372630616,7619.175958130948,95.35490258916279,670.9092094117776,103.4456045287151,665.9601147824682,854.0871097496223,15181.845911948643,-0.5029987322053053,2.1037860540127076,0.8317790033784469,-26299.650720347912,118415.20551864651,-1822937.6778444564
65,2831.044430906432,5243.094675095286,8269.696697504085,562.2050528532834,199.68688468276946,609.4224603389482,953.1290350552939,382.29801823070693,16343.835803505803,1.929068782980579,0.47652716721195,0.8261113354793748,-1057027.1988702721,-2502799.1596635478,-759355.8997357795
66,3499.939058845898,2380.481053560591,4213.381976955172,108.67060991216465,40.36812515109628,404.0098573878812,240.961104474679,15.775327370944554,10093.802089361661,0.2817011682501147,-0.5683534507159734,-1.2459279778015173,-1056790.5539379756,-400293.1218235612,1252698.5380520537
67,1654.383938998695,6197.75359530901,2420.2690804128847,362.2544927793895,526.8102811136015,123.36340986080909,633.8385689249216,968.841384724133,10272.40661472059,0.2140447566004966,0.995985893147834,3.420311036105316,179893.06631520425,-1477516.4489418818,-1136859.9154333575
68,9211.517774006055,8235.305515925247,1772.248740272691,342.23642564082076,271.43427509481694,802.3090243186986,336.729777458829,738.1562452912359,19219.07203020399,1.8613636248987984,-0.33518093271793703,3.66721970196419,-6267468.650341485,-43153.758035088365,-255733.11147523415
69,5135.21816412685,3502.168820649194,6241.030356987877,790.3971265989036,618.8056877964164,263.0568547531353,812.9467627418416,161.23782886852004,14878.417341763921,1.6336349533800973,0.6033883098483859,-5.575678589278963,-262002.2260042706,-293461.93111989065,2558680.6784599065
70,8917.592457460934,8111.6776716665945,1177.8569177374202,818.5240782447189,58.89912971758076,557.4387971398093,219.0825902456315,113.71476701164644,18207.12704686495,2.4399071884613206,-2.3513558957037666,-0.4518436270593432,-3480483.3673196165,3912944.9480138733,1038187.1981190476
71,719.9848736114831,2960.2957198226595,7748.9514051699,580.0793296546711,767.0467088888443,307.6139778700681,875.1260438926631,440.7540210188094,11429.231998604042,1.219233268811848,1.6552335578170903,-4.262926878700348,250586.7129642797,-639716.3012637508,1860809.40994506
72,189.52615321642037,6952.131832811898,7272.632143795214,59.19487127680349,314.02562555939676,551.0919037997394,249.00924119687343,911.1923421830185,14414.290129823532,0.5257169376913573,0.25959998869866663,4.971667166236217,-119498.0350220619,-1001076.0805932098,-3878037.922420091
73,9076.287504169264,2744.544210258106,8362.258053113252,787.360052102489,586.4190165249414,518.7559633744709,624.9268156826485,410.7595620652373,20183.089767540623,2.2652900386924,0.0599644502627521,-2.7565945445970415,-3227950.1143061733,194628.90409762494,1252862.1463487882
74,1564.7195657718971,4171.141042841724,9517.082162503704,515.5502743379188,238.80910271787178,166.02795381259617,198.9864606182703,597.3066597881726,15252.942771117325,0.7039455703762876,-1.1943867775044419,2.5849755707030084,242976.24508225697,974505.851559469,-2758873.4624895933
75,4037.8968099089607,2133.6593128053482,9818.788428065327,380.4823197389944,438.72872245113814,570.3529906583152,791.9837966842963,199.37816289925988,15990.344550779635,1.377088275993274,1.1255754984911,-3.3935055955187825,-1665501.8831868083,-805195.9551273191,2503310.6982510984
76,6020.61161326375,3665.8175663280163,7438.248489529394,60.55315564073234,346.96910573174557,358.6470136231433,717.6598266596737,479.41536662043904,17124.67766912116,0.04800042315968911,1.5101894418767174,0.3244626088869347,-1590085.6331714408,-2050813.2399587936,-602590.9643285042
77,7585.030464172468,6668.064860999094,6692.145836149873,955.2717702073525,647.9641955637371,76.57442509612655,496.85858180818695,518.843216601052,20945.241161321435,1.5796154882586975,-0.5261224820885709,-2.2912097896268517,890409.3978383882,2672594.405078514,494185.932815386
78,4348.786513984812,4129.955981490853,1329.4204860378195,963.7540567519196,781.8556440336804,378.79289148075907,968.1957255447753,467.0551491096432,9808.162981513484,2.356367370581697,0.9657432820663403,-4.148004949240372,-492616.502893056,-245716.9124966549,-286136.88311734144
79,6385.455327570682,7824.194961472087,7179.52819600174,643.7335646316815,872.0631323379113,225.2271580141941,997.9079959918065,92.71284734146236,21389.17848504451,1.172401806614689,2.065593909245091,-8.79350284996449,-346521.64267516916,-2485717.8416973455,4665209.514849218
