,row,output,mse,is_alpha_credible,log_lik,c_mean,c_var,post_mean,cost,status,post_var,y_test,ls_dim_1,ls_dim_2
10,10,f_1,0.14701194833445305,1.0,-0.6187083677332016,60497.55256741159,4003341132.52725,6.860496450593928,117.5867651443522,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.3678302764892578,7.24391782236975,116.72866273752848,675.4126076316553
11,11,f_1,0.041385315631589266,1.0,-1.2625628552410488,63329.09042931338,4448958876.977564,16.512501723962487,116.9409144101374,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1.9464092254638672,16.715935535389175,118.86118536498677,693.1047068208588
12,12,f_1,0.1809498377405198,1.0,-0.9046413840417142,67292.61689762092,4945542319.009623,2.4756431958667235,117.30558706674103,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.7677583694458008,2.0502612054857017,121.77223021540973,709.7702397422494
13,13,f_1,1.0077019606278752e-08,1.0,0.18006415370196116,54883.55185327437,3330070851.259612,44.67651376631693,118.40529562892212,Converged,0.11102437973022461,44.67641338195756,112.47866896067788,641.331754233763
14,14,f_1,0.007528310071280429,1.0,-0.05822240977665938,58444.9470164325,3799608811.032049,0.8332640673907008,118.15439658318641,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.1711134910583496,0.7464982326901666,115.36153820290266,664.5923852138624
15,15,f_1,0.2315598880109625,1.0,-0.8618973978924671,74944.39099781259,6084775279.267621,4.8244675849273335,117.34049322685595,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.6105976104736328,5.305674284808957,126.68070195257069,751.6160331806494
16,16,f_1,0.0013835392725476284,1.0,-0.44525728448737345,68713.35006727315,5249435768.206729,72.51455749607703,117.75361833077358,Converged,0.38637638092041016,72.4773615383323,122.61543541884987,724.6244016707999
17,17,f_1,0.00018524744782890223,1.0,0.29687923541891537,57843.72243831865,3703780451.671476,61.76489446870255,118.51140878138139,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.08770751953125,61.751283904870405,114.76308825281882,660.0557526347637
18,18,f_1,0.0002729056067193604,1.0,0.6083566691268771,64213.90558512337,4578184578.981577,67.22414858467528,118.81028776826307,Converged,0.046868324279785156,67.24066843959956,119.4771692917956,698.6123388600647
19,19,f_1,0.007010175568247656,1.0,-0.48767999004721263,60053.46461282982,3997712716.8189163,68.10763727439917,117.72111896998553,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.41502857208251953,68.02391048317767,116.45165163788671,673.7305038017586
20,20,f_1,0.0021125921655121096,1.0,0.2540401846730197,57556.43423971493,3652959481.7964697,3.9405167992808856,118.4698100125363,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.09361886978149414,3.8945538558861017,114.4813699081993,657.6199796902076
21,21,f_1,0.0007833826537637282,1.0,0.3910019658913273,55004.21751068422,3339615780.28445,19.076073630538303,118.61505560881186,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.07202386856079102,19.104062604327346,112.53298319442027,642.0201452806623
22,22,f_1,0.0012687785507851394,1.0,0.2868752540309495,65045.34030633455,4699105621.78927,33.04593616013881,118.48764611464249,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.08839130401611328,33.081556078032946,120.07106171321124,703.5777963492122
23,23,f_1,0.0013491348352954906,1.0,0.7419191565206364,59799.399250314804,3961986165.947118,34.33856134233065,118.95281048420344,Converged,0.03471517562866211,34.301830771476176,116.30790750703898,671.7394286807727
24,24,f_1,0.38641265851933,1.0,-1.0767331624469525,58817.80537438547,3846769018.876607,86.35610413705581,117.13786936654125,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.8867793083190918,85.73448314439281,116.0092208251806,666.7960345216895
25,25,f_1,0.0012484057328979125,1.0,0.6404882187405672,71583.22942778585,5705008896.60818,19.66389557835646,118.8389901732022,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.04294109344482422,19.699228363880643,124.58558742586669,740.9615686789735
26,26,f_1,0.0010491923571747288,1.0,0.6143200605191131,72502.0372116453,5856752135.083324,19.656015146436403,118.81323928066874,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.04552173614501953,19.623623907541067,125.20382274741783,746.1289273676437
27,27,f_1,0.2807783531846047,1.0,-1.1298635237564594,64504.473423771415,4633700974.880601,12.038307957205689,117.06751876670077,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1.2087106704711914,12.568193183631756,119.83230569931224,702.5142450112284
28,28,f_1,2.860360385410431,1.0,-1.9444123690851283,73076.44984041591,5961434715.793261,84.00769411463989,116.25814632430522,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',2.8612279891967773,85.69895411399257,126.67100552372428,749.4289105118091
29,29,f_1,0.011254957236927406,1.0,-0.8984232254684384,72714.89705356472,5862382226.621799,35.865722025569994,117.3010647999752,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.9484777450561523,35.75963264232677,125.24537378589969,745.974731197217
30,30,f_1,5.1979869887281644,1.0,-2.284191858731634,77157.07550975643,6248633750.4679575,7.647111624100944,115.91676698702724,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',8.030027389526367,5.36720219854734,127.47120422729631,758.4696244329965
31,31,f_1,0.13282799470499349,1.0,-0.6148312741009885,72427.53467511362,5843359676.233982,4.966144077247009,117.5830360394892,Converged,0.3857583999633789,5.330599828614707,125.4862899086886,745.7029436666536
32,32,f_1,0.00207543550649997,1.0,-0.028494311176158416,62298.934962088664,4301007624.987175,131.79810696323693,118.1758337951548,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.16639995574951172,131.75255001528714,118.06706478824296,687.1412868873535
33,33,f_1,2.4317693109242236e-05,1.0,-0.8776371215591763,67889.99482124136,5123324572.628207,153.58196418569423,117.32132757251571,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.9206924438476562,153.58689548299913,122.04345541543398,719.9825027725644
34,34,f_1,8.215606306736188e-05,1.0,-0.4724749439803642,64422.26721732924,4607359725.249994,2.8686253339983523,117.72929008345997,Converged,0.40937328338623047,2.859561335815025,119.61583406810657,699.7966314704496
35,35,f_1,0.0001352111064423539,1.0,-0.9233591405419643,60262.584012971725,4024778382.3974357,133.6276206835173,117.28529350016439,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',1.0087451934814453,133.63924871458204,116.59234694359658,674.8618947589548
36,36,f_1,0.04006246744175132,1.0,-0.6686143573725858,55236.938583373296,3392425861.399035,7.822807311284123,117.54754642096793,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.5646195411682129,7.622651203603764,112.79354265427861,646.2140659637929
37,37,f_1,0.0009711833733545287,1.0,0.6113879878950211,65002.05720002162,4692616681.75321,50.22594124781608,118.81242916977875,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',0.04587554931640625,50.19477743268772,120.05489835266148,703.2256128664326
38,38,f_1,1.412286613096893,1.0,-1.6033862957376714,45279.41152062513,2251452735.175081,232.362086916939,116.62526228333644,Converged,1.7701220512390137,233.55048357340388,104.12695238263909,587.8991745996357
39,39,f_1,0.5550494578173705,1.0,-1.651788067315001,69319.51262377482,5322227377.576924,36.119533526711166,116.54605382772303,Errorb'ABNORMAL_TERMINATION_IN_LNSRCH',3.732121467590332,36.86454994117287,123.0686422172252,727.494649470052
