,x0,x1,x2,x3,x4,x5,x6,x7,g_4,g_5,g_6
18,3208.0513957990806,8289.320841341714,1891.7009001075642,192.3520439342129,437.0530978956398,371.960423329143,204.08946418402905,43.54576807497207,-85468269.69765604,41350242.27515541,91144444.04393137
19,3993.336001284213,9650.620571613588,5623.64414557638,440.99971137509084,600.0615715907915,662.9530060814092,226.03014425975,796.6488466660138,-134143959.55179805,143920259.37458548,-111893445.72335978
20,1700.13838904022,5185.133725006139,5492.309986259474,574.9815629152803,976.2010521368177,287.34075973934,796.4670743008683,568.2171062247676,22886861.816761184,-76768628.9802069,98478794.30997446
21,1352.3852297936944,4041.027871231712,6272.31202262428,968.6569559188947,230.3186093053517,13.00431384944531,347.99000548260653,752.6294329351871,87976104.59205188,120863252.83419672,-153470066.84587103
22,7416.668461929783,4356.863193973244,6020.158629944183,870.5402961176231,244.17156724946216,767.7215709589619,63.89136204437525,672.3345213106953,-194161858.04802907,157040441.86531058,-133287465.78074248
23,9494.512257915085,8086.816783653812,3363.8819191390553,356.773023794609,124.77073655100494,53.92218607078526,889.7394162426992,456.3739560347709,77050936.9498778,-200026830.65338328,-37672260.61885762
24,6330.887478233521,5948.235553335247,2448.890129942405,688.5498114549492,372.8190095745931,718.936630275143,504.6205760532317,919.456911122598,-174681005.89224657,79956929.90154192,-97067693.83522628
25,2745.776210478115,2991.5706154926465,7323.774553958891,516.9132677529743,774.6541640824868,864.6249777979166,552.9503546458037,856.5113938640898,-126920219.401858,42001393.289072,-109004439.56771398
26,4604.731087943117,3296.914865730401,8569.185920805296,629.2250088513706,273.2575746336384,877.288292779933,728.8185499609759,701.9623186329547,-167629102.32510465,-84230136.7141965,-166842165.03398696
27,9885.117351907087,1659.3839232948812,3748.6085910646602,164.9303769164396,148.94485622281152,553.7200972454609,236.82916668930358,885.3565335947266,-196634759.07210848,-32701699.524534654,-131437793.81546023
28,4331.4274212875625,6201.182439524232,4964.407289852012,78.31717312227285,853.1496380038769,500.0181762434507,978.5102871430004,933.8415575043674,-126872838.7603175,-200298734.11296818,-108891443.79894423
29,8626.4668067239,9958.92618441052,1371.2952457895844,656.8934652167927,47.5805985431438,215.24734540834888,597.218002772136,409.684979245728,-69119036.93589595,-36416390.55467356,75993971.42996262
30,4989.650423901573,6935.640241032232,9359.205591953947,493.4989257534516,904.7166827702216,826.2542656516316,673.7401869139594,487.8137043333828,-171512013.21317297,-82106911.6458657,161274722.2400149
31,9591.023952249148,9072.544222100141,1013.8036660999004,832.0762463324264,894.5014857758567,198.14656934349892,312.2844063161891,229.697106355248,-53601814.86662641,203824897.02798167,-51883178.878972
32,5957.065651810584,2545.312755274176,7700.6713568653995,728.0499891724362,666.1774925401138,791.6649607906294,47.26985415055778,331.65927485627435,-178628333.60075006,123456457.33652748,140452413.92154
33,3514.3738652954576,4556.333215026465,1553.4550953480968,783.2197360755887,76.33563753540675,523.5148111908809,872.3073999432771,984.3656608800444,-92031027.65606776,-109146834.9315818,-55370244.37571368
34,7259.476510321165,5452.756848169089,4388.086853988732,826.1528754340237,803.031404289909,327.09130225523086,102.3868382329647,639.8531131161251,-98154650.52238041,185823914.96694413,-15381103.46670625
35,158.07391525922475,4893.552806297059,4823.844921363198,128.838043519104,606.0986023971336,125.2478455314547,295.67037083592334,349.62125572051775,9357384.325367663,-42607334.27473389,94690012.87372984
36,2426.330689162804,3493.206838686532,5738.000626224183,998.9995219469456,101.97900385455138,953.6703697225634,618.6111053388546,180.43334556651055,-110509944.25778712,41227567.82083467,70134919.01202658
37,632.7229632992784,2665.670540222161,5206.382926493175,888.3243875871774,828.5340873159671,835.1221207733638,270.08192353617795,123.67784727112291,39409253.3666687,120416779.47781476,160175783.55154032
38,7770.639666784196,6439.043015871964,7296.3277581842685,458.21597091726824,407.76360401219017,82.47007009806974,710.3643241701407,291.9402610299013,62159168.02138234,-124587765.90214293,99673298.76054244
39,4289.432739561264,9256.363995003054,6903.815523448584,617.561997352099,678.5496847620635,584.8092363931353,815.9842943232608,391.46239056100336,-123193561.6755907,-127215129.76683453,118992422.22858268
